latitude,longitude,valid_time_0,t2m_0,t2m_0_binned,si10_0,si10_0_binned,sde_0,sde_0_binned
22.35,64.65,2022-10-11,27.947205,25 to 30 C,2.025767,.1 to 5 m/s,0.0,0 to .1 m
22.35,64.8,2022-10-11,27.872192,25 to 30 C,2.2257671,.1 to 5 m/s,0.0,0 to .1 m
22.35,64.95,2022-10-11,27.847198,25 to 30 C,2.4757671,.1 to 5 m/s,0.0,0 to .1 m
22.35,65.1,2022-10-11,27.847198,25 to 30 C,2.775767,.1 to 5 m/s,0.0,0 to .1 m
22.35,65.25,2022-10-11,27.872192,25 to 30 C,3.0507672,.1 to 5 m/s,0.0,0 to .1 m
22.35,65.4,2022-10-11,27.972198,25 to 30 C,3.3007672,.1 to 5 m/s,0.0,0 to .1 m
22.35,65.55,2022-10-11,28.122192,25 to 30 C,3.400767,.1 to 5 m/s,0.0,0 to .1 m
22.35,65.7,2022-10-11,28.322205,25 to 30 C,3.450767,.1 to 5 m/s,0.0,0 to .1 m
22.35,65.85,2022-10-11,28.472198,25 to 30 C,3.400767,.1 to 5 m/s,0.0,0 to .1 m
22.35,66.0,2022-10-11,28.597198,25 to 30 C,3.400767,.1 to 5 m/s,0.0,0 to .1 m
22.35,66.15,2022-10-11,28.622192,25 to 30 C,3.2507672,.1 to 5 m/s,0.0,0 to .1 m
22.35,66.3,2022-10-11,28.647186,25 to 30 C,3.1257672,.1 to 5 m/s,0.0,0 to .1 m
22.35,66.45,2022-10-11,28.697205,25 to 30 C,3.025767,.1 to 5 m/s,0.0,0 to .1 m
22.35,66.6,2022-10-11,28.722198,25 to 30 C,3.0007672,.1 to 5 m/s,0.0,0 to .1 m
22.35,66.75,2022-10-11,28.79721,25 to 30 C,3.0007672,.1 to 5 m/s,0.0,0 to .1 m
22.35,66.9,2022-10-11,28.847198,25 to 30 C,2.950767,.1 to 5 m/s,0.0,0 to .1 m
22.35,67.05,2022-10-11,28.897186,25 to 30 C,2.900767,.1 to 5 m/s,0.0,0 to .1 m
22.35,67.2,2022-10-11,28.997192,25 to 30 C,2.825767,.1 to 5 m/s,0.0,0 to .1 m
22.35,67.35,2022-10-11,29.072205,25 to 30 C,2.775767,.1 to 5 m/s,0.0,0 to .1 m
22.35,67.5,2022-10-11,29.072205,25 to 30 C,2.6757672,.1 to 5 m/s,0.0,0 to .1 m
22.35,67.65,2022-10-11,29.097198,25 to 30 C,2.575767,.1 to 5 m/s,0.0,0 to .1 m
22.35,67.8,2022-10-11,29.122192,25 to 30 C,2.4757671,.1 to 5 m/s,0.0,0 to .1 m
22.35,67.95,2022-10-11,29.147186,25 to 30 C,2.400767,.1 to 5 m/s,0.0,0 to .1 m
22.35,68.1,2022-10-11,29.147186,25 to 30 C,2.3507671,.1 to 5 m/s,0.0,0 to .1 m
22.35,68.25,2022-10-11,29.147186,25 to 30 C,2.275767,.1 to 5 m/s,0.0,0 to .1 m
22.35,68.4,2022-10-11,29.097198,25 to 30 C,2.1757672,.1 to 5 m/s,0.0,0 to .1 m
22.35,68.55,2022-10-11,28.997192,25 to 30 C,2.1007671,.1 to 5 m/s,0.0,0 to .1 m
22.35,68.7,2022-10-11,28.997192,25 to 30 C,2.1007671,.1 to 5 m/s,0.0,0 to .1 m
22.35,68.85,2022-10-11,28.54721,25 to 30 C,1.8257672,.1 to 5 m/s,0.0,0 to .1 m
22.35,69.0,2022-10-11,26.972198,25 to 30 C,1.2007672,.1 to 5 m/s,0.0,0 to .1 m
22.35,69.15,2022-10-11,26.747192,25 to 30 C,1.5757672,.1 to 5 m/s,0.0,0 to .1 m
22.35,69.3,2022-10-11,26.79721,25 to 30 C,2.0507672,.1 to 5 m/s,0.0,0 to .1 m
22.35,69.45,2022-10-11,26.697205,25 to 30 C,2.4757671,.1 to 5 m/s,0.0,0 to .1 m
22.35,69.6,2022-10-11,26.197205,25 to 30 C,2.6007671,.1 to 5 m/s,0.0,0 to .1 m
22.35,69.75,2022-10-11,25.597198,25 to 30 C,2.8007672,.1 to 5 m/s,0.0,0 to .1 m
22.35,69.9,2022-10-11,25.247192,25 to 30 C,2.9257672,.1 to 5 m/s,0.0,0 to .1 m
22.35,70.05,2022-10-11,25.122192,25 to 30 C,3.0007672,.1 to 5 m/s,0.0,0 to .1 m
22.35,70.2,2022-10-11,25.197205,25 to 30 C,3.0507672,.1 to 5 m/s,0.0,0 to .1 m
22.35,70.35,2022-10-11,25.397186,25 to 30 C,2.950767,.1 to 5 m/s,0.0,0 to .1 m
22.35,70.5,2022-10-11,25.447205,25 to 30 C,2.825767,.1 to 5 m/s,0.0,0 to .1 m
22.35,70.65,2022-10-11,25.372192,25 to 30 C,2.6757672,.1 to 5 m/s,0.0,0 to .1 m
22.35,70.8,2022-10-11,25.322205,25 to 30 C,2.6007671,.1 to 5 m/s,0.0,0 to .1 m
22.35,70.95,2022-10-11,24.947205,20 to 25 C,2.575767,.1 to 5 m/s,0.0,0 to .1 m
22.35,71.1,2022-10-11,24.79721,20 to 25 C,2.700767,.1 to 5 m/s,0.0,0 to .1 m
22.35,71.25,2022-10-11,24.897186,20 to 25 C,3.025767,.1 to 5 m/s,0.0,0 to .1 m
22.35,71.4,2022-10-11,25.54721,25 to 30 C,3.575767,.1 to 5 m/s,0.0,0 to .1 m
22.35,71.55,2022-10-11,25.747192,25 to 30 C,3.275767,.1 to 5 m/s,0.0,0 to .1 m
22.35,71.7,2022-10-11,25.972198,25 to 30 C,3.2507672,.1 to 5 m/s,0.0,0 to .1 m
22.35,71.85,2022-10-11,26.247192,25 to 30 C,3.3007672,.1 to 5 m/s,0.0,0 to .1 m
22.35,72.0,2022-10-11,26.647186,25 to 30 C,3.3507671,.1 to 5 m/s,0.0,0 to .1 m
22.35,72.15,2022-10-11,27.247192,25 to 30 C,1.8257672,.1 to 5 m/s,0.0,0 to .1 m
22.35,72.3,2022-10-11,27.472198,25 to 30 C,0.5507672,.1 to 5 m/s,0.0,0 to .1 m
22.35,72.45,2022-10-11,27.247192,25 to 30 C,0.52576715,.1 to 5 m/s,0.0,0 to .1 m
22.35,72.6,2022-10-11,26.472198,25 to 30 C,0.5507672,.1 to 5 m/s,0.0,0 to .1 m
22.35,72.75,2022-10-11,26.222198,25 to 30 C,0.30076715,.1 to 5 m/s,0.0,0 to .1 m
22.35,72.9,2022-10-11,26.072205,25 to 30 C,0.37576717,.1 to 5 m/s,0.0,0 to .1 m
22.35,73.05,2022-10-11,25.972198,25 to 30 C,0.45076716,.1 to 5 m/s,0.0,0 to .1 m
22.35,73.2,2022-10-11,25.972198,25 to 30 C,1.0007671,.1 to 5 m/s,0.0,0 to .1 m
22.35,73.35,2022-10-11,24.572205,20 to 25 C,0.8757672,.1 to 5 m/s,0.0,0 to .1 m
22.35,73.5,2022-10-11,23.822205,20 to 25 C,0.8007672,.1 to 5 m/s,0.0,0 to .1 m
22.35,73.65,2022-10-11,23.622192,20 to 25 C,0.70076716,.1 to 5 m/s,0.0,0 to .1 m
22.35,73.8,2022-10-11,23.822205,20 to 25 C,0.32576716,.1 to 5 m/s,0.0,0 to .1 m
22.35,73.95,2022-10-11,23.397186,20 to 25 C,0.8007672,.1 to 5 m/s,0.0,0 to .1 m
22.35,74.1,2022-10-11,22.897186,20 to 25 C,0.52576715,.1 to 5 m/s,0.0,0 to .1 m
22.35,74.25,2022-10-11,22.54721,20 to 25 C,0.20076716,.1 to 5 m/s,0.0,0 to .1 m
22.35,74.4,2022-10-11,22.472198,20 to 25 C,0.90076715,.1 to 5 m/s,0.0,0 to .1 m
22.35,74.55,2022-10-11,22.822205,20 to 25 C,1.0507672,.1 to 5 m/s,0.0,0 to .1 m
22.35,74.7,2022-10-11,23.29721,20 to 25 C,1.1507672,.1 to 5 m/s,0.0,0 to .1 m
22.35,74.85,2022-10-11,23.697205,20 to 25 C,1.2257671,.1 to 5 m/s,0.0,0 to .1 m
22.35,75.0,2022-10-11,23.722198,20 to 25 C,1.2007672,.1 to 5 m/s,0.0,0 to .1 m
22.35,75.15,2022-10-11,23.847198,20 to 25 C,0.9257672,.1 to 5 m/s,0.0,0 to .1 m
22.35,75.3,2022-10-11,23.597198,20 to 25 C,0.82576716,.1 to 5 m/s,0.0,0 to .1 m
22.35,75.45,2022-10-11,23.097198,20 to 25 C,0.97576714,.1 to 5 m/s,0.0,0 to .1 m
22.35,75.6,2022-10-11,22.597198,20 to 25 C,1.2757672,.1 to 5 m/s,0.0,0 to .1 m
22.35,75.75,2022-10-11,23.247192,20 to 25 C,1.0507672,.1 to 5 m/s,0.0,0 to .1 m
22.35,75.9,2022-10-11,23.872192,20 to 25 C,0.57576716,.1 to 5 m/s,0.0,0 to .1 m
22.5,60.0,2022-10-11,26.29721,25 to 30 C,2.1257672,.1 to 5 m/s,0.0,0 to .1 m
22.5,60.15,2022-10-11,27.197205,25 to 30 C,1.9507672,.1 to 5 m/s,0.0,0 to .1 m
22.5,60.3,2022-10-11,27.54721,25 to 30 C,2.0007672,.1 to 5 m/s,0.0,0 to .1 m
22.5,60.45,2022-10-11,27.597198,25 to 30 C,2.1007671,.1 to 5 m/s,0.0,0 to .1 m
22.5,60.6,2022-10-11,27.597198,25 to 30 C,2.2257671,.1 to 5 m/s,0.0,0 to .1 m
22.5,60.75,2022-10-11,27.497192,25 to 30 C,2.150767,.1 to 5 m/s,0.0,0 to .1 m
22.5,60.9,2022-10-11,27.472198,25 to 30 C,2.1007671,.1 to 5 m/s,0.0,0 to .1 m
22.5,61.05,2022-10-11,27.472198,25 to 30 C,2.1257672,.1 to 5 m/s,0.0,0 to .1 m
22.5,61.2,2022-10-11,27.497192,25 to 30 C,2.2257671,.1 to 5 m/s,0.0,0 to .1 m
22.5,61.35,2022-10-11,27.747192,25 to 30 C,2.2257671,.1 to 5 m/s,0.0,0 to .1 m
22.5,61.5,2022-10-11,27.622192,25 to 30 C,2.150767,.1 to 5 m/s,0.0,0 to .1 m
22.5,61.65,2022-10-11,27.372192,25 to 30 C,2.0007672,.1 to 5 m/s,0.0,0 to .1 m
22.5,61.8,2022-10-11,27.29721,25 to 30 C,1.8007672,.1 to 5 m/s,0.0,0 to .1 m
22.5,61.95,2022-10-11,27.247192,25 to 30 C,1.6507672,.1 to 5 m/s,0.0,0 to .1 m
22.5,62.1,2022-10-11,27.322205,25 to 30 C,1.4757671,.1 to 5 m/s,0.0,0 to .1 m
22.5,62.25,2022-10-11,27.397186,25 to 30 C,1.3757671,.1 to 5 m/s,0.0,0 to .1 m
22.5,62.4,2022-10-11,27.397186,25 to 30 C,1.3757671,.1 to 5 m/s,0.0,0 to .1 m
22.5,62.55,2022-10-11,27.322205,25 to 30 C,1.5507672,.1 to 5 m/s,0.0,0 to .1 m
22.5,62.7,2022-10-11,27.247192,25 to 30 C,1.7257671,.1 to 5 m/s,0.0,0 to .1 m
22.5,62.85,2022-10-11,27.222198,25 to 30 C,1.8757671,.1 to 5 m/s,0.0,0 to .1 m
22.5,63.0,2022-10-11,27.222198,25 to 30 C,1.9257672,.1 to 5 m/s,0.0,0 to .1 m
22.5,63.15,2022-10-11,27.247192,25 to 30 C,1.8757671,.1 to 5 m/s,0.0,0 to .1 m
22.5,63.3,2022-10-11,27.322205,25 to 30 C,1.8757671,.1 to 5 m/s,0.0,0 to .1 m
22.5,63.45,2022-10-11,27.447205,25 to 30 C,1.9257672,.1 to 5 m/s,0.0,0 to .1 m
22.5,63.6,2022-10-11,27.647186,25 to 30 C,2.0507672,.1 to 5 m/s,0.0,0 to .1 m
22.5,63.75,2022-10-11,27.872192,25 to 30 C,2.1007671,.1 to 5 m/s,0.0,0 to .1 m
22.5,63.9,2022-10-11,27.972198,25 to 30 C,2.0507672,.1 to 5 m/s,0.0,0 to .1 m
22.5,64.05,2022-10-11,28.04721,25 to 30 C,2.025767,.1 to 5 m/s,0.0,0 to .1 m
22.5,64.2,2022-10-11,28.072205,25 to 30 C,2.0007672,.1 to 5 m/s,0.0,0 to .1 m
22.5,64.35,2022-10-11,28.122192,25 to 30 C,2.0507672,.1 to 5 m/s,0.0,0 to .1 m
22.5,64.5,2022-10-11,28.122192,25 to 30 C,2.1257672,.1 to 5 m/s,0.0,0 to .1 m
22.5,64.65,2022-10-11,28.122192,25 to 30 C,2.1757672,.1 to 5 m/s,0.0,0 to .1 m
22.5,64.8,2022-10-11,28.147186,25 to 30 C,2.2507672,.1 to 5 m/s,0.0,0 to .1 m
22.5,64.95,2022-10-11,28.147186,25 to 30 C,2.400767,.1 to 5 m/s,0.0,0 to .1 m
22.5,65.1,2022-10-11,28.097198,25 to 30 C,2.6757672,.1 to 5 m/s,0.0,0 to .1 m
22.5,65.25,2022-10-11,28.072205,25 to 30 C,2.9257672,.1 to 5 m/s,0.0,0 to .1 m
22.5,65.4,2022-10-11,28.122192,25 to 30 C,3.275767,.1 to 5 m/s,0.0,0 to .1 m
22.5,65.55,2022-10-11,28.222198,25 to 30 C,3.4757671,.1 to 5 m/s,0.0,0 to .1 m
22.5,65.7,2022-10-11,28.372192,25 to 30 C,3.6007671,.1 to 5 m/s,0.0,0 to .1 m
22.5,65.85,2022-10-11,28.54721,25 to 30 C,3.6757672,.1 to 5 m/s,0.0,0 to .1 m
22.5,66.0,2022-10-11,28.722198,25 to 30 C,3.6757672,.1 to 5 m/s,0.0,0 to .1 m
22.5,66.15,2022-10-11,28.747192,25 to 30 C,3.4757671,.1 to 5 m/s,0.0,0 to .1 m
22.5,66.3,2022-10-11,28.747192,25 to 30 C,3.275767,.1 to 5 m/s,0.0,0 to .1 m
22.5,66.45,2022-10-11,28.722198,25 to 30 C,3.150767,.1 to 5 m/s,0.0,0 to .1 m
22.5,66.6,2022-10-11,28.722198,25 to 30 C,3.075767,.1 to 5 m/s,0.0,0 to .1 m
22.5,66.75,2022-10-11,28.79721,25 to 30 C,3.075767,.1 to 5 m/s,0.0,0 to .1 m
22.5,66.9,2022-10-11,28.822205,25 to 30 C,3.025767,.1 to 5 m/s,0.0,0 to .1 m
22.5,67.05,2022-10-11,28.872192,25 to 30 C,3.0007672,.1 to 5 m/s,0.0,0 to .1 m
22.5,67.2,2022-10-11,28.947205,25 to 30 C,2.950767,.1 to 5 m/s,0.0,0 to .1 m
22.5,67.35,2022-10-11,28.997192,25 to 30 C,2.9257672,.1 to 5 m/s,0.0,0 to .1 m
22.5,67.5,2022-10-11,29.04721,25 to 30 C,2.9257672,.1 to 5 m/s,0.0,0 to .1 m
22.5,67.65,2022-10-11,29.097198,25 to 30 C,2.8507671,.1 to 5 m/s,0.0,0 to .1 m
22.5,67.8,2022-10-11,29.122192,25 to 30 C,2.825767,.1 to 5 m/s,0.0,0 to .1 m
22.5,67.95,2022-10-11,29.197205,25 to 30 C,2.775767,.1 to 5 m/s,0.0,0 to .1 m
22.5,68.1,2022-10-11,29.222198,25 to 30 C,2.6757672,.1 to 5 m/s,0.0,0 to .1 m
22.5,68.25,2022-10-11,29.222198,25 to 30 C,2.6007671,.1 to 5 m/s,0.0,0 to .1 m
22.5,68.4,2022-10-11,29.147186,25 to 30 C,2.4757671,.1 to 5 m/s,0.0,0 to .1 m
22.5,68.55,2022-10-11,29.072205,25 to 30 C,2.400767,.1 to 5 m/s,0.0,0 to .1 m
22.5,68.7,2022-10-11,29.04721,25 to 30 C,2.3507671,.1 to 5 m/s,0.0,0 to .1 m
22.5,68.85,2022-10-11,28.872192,25 to 30 C,2.2507672,.1 to 5 m/s,0.0,0 to .1 m
22.5,69.0,2022-10-11,28.447205,25 to 30 C,2.0007672,.1 to 5 m/s,0.0,0 to .1 m
22.5,69.15,2022-10-11,28.54721,25 to 30 C,2.275767,.1 to 5 m/s,0.0,0 to .1 m
22.5,69.3,2022-10-11,28.722198,25 to 30 C,2.7257671,.1 to 5 m/s,0.0,0 to .1 m
22.5,69.45,2022-10-11,28.847198,25 to 30 C,3.2507672,.1 to 5 m/s,0.0,0 to .1 m
22.5,69.6,2022-10-11,28.697205,25 to 30 C,3.7257671,.1 to 5 m/s,0.0,0 to .1 m
22.5,69.75,2022-10-11,28.29721,25 to 30 C,3.9757671,.1 to 5 m/s,0.0,0 to .1 m
22.5,69.9,2022-10-11,27.472198,25 to 30 C,3.9257672,.1 to 5 m/s,0.0,0 to .1 m
22.5,70.05,2022-10-11,26.54721,25 to 30 C,3.7507672,.1 to 5 m/s,0.0,0 to .1 m
22.5,70.2,2022-10-11,25.847198,25 to 30 C,3.6007671,.1 to 5 m/s,0.0,0 to .1 m
22.5,70.35,2022-10-11,25.597198,25 to 30 C,3.275767,.1 to 5 m/s,0.0,0 to .1 m
22.5,70.5,2022-10-11,25.622192,25 to 30 C,3.075767,.1 to 5 m/s,0.0,0 to .1 m
22.5,70.65,2022-10-11,25.722198,25 to 30 C,3.0007672,.1 to 5 m/s,0.0,0 to .1 m
22.5,70.8,2022-10-11,25.722198,25 to 30 C,3.0007672,.1 to 5 m/s,0.0,0 to .1 m
22.5,70.95,2022-10-11,25.54721,25 to 30 C,2.950767,.1 to 5 m/s,0.0,0 to .1 m
22.5,71.1,2022-10-11,25.397186,25 to 30 C,3.075767,.1 to 5 m/s,0.0,0 to .1 m
22.5,71.25,2022-10-11,25.447205,25 to 30 C,3.2507672,.1 to 5 m/s,0.0,0 to .1 m
22.5,71.4,2022-10-11,25.722198,25 to 30 C,3.450767,.1 to 5 m/s,0.0,0 to .1 m
22.5,71.55,2022-10-11,25.972198,25 to 30 C,3.3007672,.1 to 5 m/s,0.0,0 to .1 m
22.5,71.7,2022-10-11,26.322205,25 to 30 C,3.3007672,.1 to 5 m/s,0.0,0 to .1 m
22.5,71.85,2022-10-11,26.747192,25 to 30 C,3.3007672,.1 to 5 m/s,0.0,0 to .1 m
22.5,72.0,2022-10-11,27.197205,25 to 30 C,3.2507672,.1 to 5 m/s,0.0,0 to .1 m
22.5,72.15,2022-10-11,27.397186,25 to 30 C,2.2507672,.1 to 5 m/s,0.0,0 to .1 m
22.5,72.3,2022-10-11,27.372192,25 to 30 C,1.1007671,.1 to 5 m/s,0.0,0 to .1 m
22.5,72.45,2022-10-11,26.897186,25 to 30 C,0.12576716,.1 to 5 m/s,0.0,0 to .1 m
22.5,72.6,2022-10-11,25.747192,25 to 30 C,0.57576716,.1 to 5 m/s,0.0,0 to .1 m
22.5,72.75,2022-10-11,25.097198,25 to 30 C,0.52576715,.1 to 5 m/s,0.0,0 to .1 m
22.5,72.9,2022-10-11,24.997192,20 to 25 C,0.65076715,.1 to 5 m/s,0.0,0 to .1 m
22.5,73.05,2022-10-11,25.29721,25 to 30 C,0.8007672,.1 to 5 m/s,0.0,0 to .1 m
22.5,73.2,2022-10-11,25.697205,25 to 30 C,1.1257671,.1 to 5 m/s,0.0,0 to .1 m
22.5,73.35,2022-10-11,24.372192,20 to 25 C,0.7507672,.1 to 5 m/s,0.0,0 to .1 m
22.5,73.5,2022-10-11,23.622192,20 to 25 C,0.30076715,.1 to 5 m/s,0.0,0 to .1 m
22.5,73.65,2022-10-11,23.347198,20 to 25 C,0.45076716,.1 to 5 m/s,0.0,0 to .1 m
22.5,73.8,2022-10-11,23.447205,20 to 25 C,0.35076717,.1 to 5 m/s,0.0,0 to .1 m
22.5,73.95,2022-10-11,23.04721,20 to 25 C,0.8007672,.1 to 5 m/s,0.0,0 to .1 m
22.5,74.1,2022-10-11,22.647186,20 to 25 C,0.52576715,.1 to 5 m/s,0.0,0 to .1 m
22.5,74.25,2022-10-11,22.397186,20 to 25 C,0.10076716,.1 to 5 m/s,0.0,0 to .1 m
22.5,74.4,2022-10-11,22.472198,20 to 25 C,0.5507672,.1 to 5 m/s,0.0,0 to .1 m
22.5,74.55,2022-10-11,22.697205,20 to 25 C,0.52576715,.1 to 5 m/s,0.0,0 to .1 m
22.5,74.7,2022-10-11,22.872192,20 to 25 C,0.82576716,.1 to 5 m/s,0.0,0 to .1 m
22.5,74.85,2022-10-11,22.897186,20 to 25 C,1.2007672,.1 to 5 m/s,0.0,0 to .1 m
22.5,75.0,2022-10-11,22.722198,20 to 25 C,1.2507671,.1 to 5 m/s,0.0,0 to .1 m
22.5,75.15,2022-10-11,22.947205,20 to 25 C,1.2007672,.1 to 5 m/s,0.0,0 to .1 m
22.5,75.3,2022-10-11,23.122192,20 to 25 C,1.2257671,.1 to 5 m/s,0.0,0 to .1 m
22.5,75.45,2022-10-11,22.847198,20 to 25 C,1.2757672,.1 to 5 m/s,0.0,0 to .1 m
22.5,75.6,2022-10-11,21.722198,20 to 25 C,1.3257672,.1 to 5 m/s,0.0,0 to .1 m
22.5,75.75,2022-10-11,21.872192,20 to 25 C,1.0507672,.1 to 5 m/s,0.0,0 to .1 m
22.5,75.9,2022-10-11,22.447205,20 to 25 C,0.9257672,.1 to 5 m/s,0.0,0 to .1 m
22.65,60.0,2022-10-11,26.997192,25 to 30 C,1.9007672,.1 to 5 m/s,0.0,0 to .1 m
22.65,60.15,2022-10-11,27.472198,25 to 30 C,1.6757672,.1 to 5 m/s,0.0,0 to .1 m
22.65,60.3,2022-10-11,27.622192,25 to 30 C,1.8757671,.1 to 5 m/s,0.0,0 to .1 m
22.65,60.45,2022-10-11,27.647186,25 to 30 C,2.1757672,.1 to 5 m/s,0.0,0 to .1 m
22.65,60.6,2022-10-11,27.647186,25 to 30 C,2.450767,.1 to 5 m/s,0.0,0 to .1 m
22.65,60.75,2022-10-11,27.597198,25 to 30 C,2.3757672,.1 to 5 m/s,0.0,0 to .1 m
22.65,60.9,2022-10-11,27.54721,25 to 30 C,2.2507672,.1 to 5 m/s,0.0,0 to .1 m
22.65,61.05,2022-10-11,27.54721,25 to 30 C,2.2257671,.1 to 5 m/s,0.0,0 to .1 m
22.65,61.2,2022-10-11,27.597198,25 to 30 C,2.3507671,.1 to 5 m/s,0.0,0 to .1 m
22.65,61.35,2022-10-11,27.79721,25 to 30 C,2.3757672,.1 to 5 m/s,0.0,0 to .1 m
22.65,61.5,2022-10-11,27.747192,25 to 30 C,2.325767,.1 to 5 m/s,0.0,0 to .1 m
22.65,61.65,2022-10-11,27.597198,25 to 30 C,2.150767,.1 to 5 m/s,0.0,0 to .1 m
22.65,61.8,2022-10-11,27.472198,25 to 30 C,1.9257672,.1 to 5 m/s,0.0,0 to .1 m
22.65,61.95,2022-10-11,27.397186,25 to 30 C,1.8257672,.1 to 5 m/s,0.0,0 to .1 m
22.65,62.1,2022-10-11,27.447205,25 to 30 C,1.8007672,.1 to 5 m/s,0.0,0 to .1 m
22.65,62.25,2022-10-11,27.497192,25 to 30 C,1.8007672,.1 to 5 m/s,0.0,0 to .1 m
22.65,62.4,2022-10-11,27.622192,25 to 30 C,1.8257672,.1 to 5 m/s,0.0,0 to .1 m
22.65,62.55,2022-10-11,27.54721,25 to 30 C,1.9257672,.1 to 5 m/s,0.0,0 to .1 m
22.65,62.7,2022-10-11,27.472198,25 to 30 C,2.0007672,.1 to 5 m/s,0.0,0 to .1 m
22.65,62.85,2022-10-11,27.447205,25 to 30 C,2.025767,.1 to 5 m/s,0.0,0 to .1 m
22.65,63.0,2022-10-11,27.397186,25 to 30 C,1.9257672,.1 to 5 m/s,0.0,0 to .1 m
22.65,63.15,2022-10-11,27.372192,25 to 30 C,1.8257672,.1 to 5 m/s,0.0,0 to .1 m
22.65,63.3,2022-10-11,27.347198,25 to 30 C,1.8257672,.1 to 5 m/s,0.0,0 to .1 m
22.65,63.45,2022-10-11,27.397186,25 to 30 C,1.9507672,.1 to 5 m/s,0.0,0 to .1 m
22.65,63.6,2022-10-11,27.647186,25 to 30 C,2.1757672,.1 to 5 m/s,0.0,0 to .1 m
22.65,63.75,2022-10-11,27.872192,25 to 30 C,2.400767,.1 to 5 m/s,0.0,0 to .1 m
22.65,63.9,2022-10-11,28.072205,25 to 30 C,2.4757671,.1 to 5 m/s,0.0,0 to .1 m
22.65,64.05,2022-10-11,28.197205,25 to 30 C,2.400767,.1 to 5 m/s,0.0,0 to .1 m
22.65,64.2,2022-10-11,28.122192,25 to 30 C,2.2257671,.1 to 5 m/s,0.0,0 to .1 m
22.65,64.35,2022-10-11,28.072205,25 to 30 C,2.275767,.1 to 5 m/s,0.0,0 to .1 m
22.65,64.5,2022-10-11,28.04721,25 to 30 C,2.3757672,.1 to 5 m/s,0.0,0 to .1 m
22.65,64.65,2022-10-11,28.097198,25 to 30 C,2.450767,.1 to 5 m/s,0.0,0 to .1 m
22.65,64.8,2022-10-11,28.197205,25 to 30 C,2.400767,.1 to 5 m/s,0.0,0 to .1 m
22.65,64.95,2022-10-11,28.222198,25 to 30 C,2.5007672,.1 to 5 m/s,0.0,0 to .1 m
22.65,65.1,2022-10-11,28.222198,25 to 30 C,2.6757672,.1 to 5 m/s,0.0,0 to .1 m
22.65,65.25,2022-10-11,28.222198,25 to 30 C,2.8507671,.1 to 5 m/s,0.0,0 to .1 m
22.65,65.4,2022-10-11,28.322205,25 to 30 C,3.150767,.1 to 5 m/s,0.0,0 to .1 m
22.65,65.55,2022-10-11,28.372192,25 to 30 C,3.4757671,.1 to 5 m/s,0.0,0 to .1 m
22.65,65.7,2022-10-11,28.497192,25 to 30 C,3.700767,.1 to 5 m/s,0.0,0 to .1 m
22.65,65.85,2022-10-11,28.622192,25 to 30 C,3.8507671,.1 to 5 m/s,0.0,0 to .1 m
22.65,66.0,2022-10-11,28.747192,25 to 30 C,3.900767,.1 to 5 m/s,0.0,0 to .1 m
22.65,66.15,2022-10-11,28.79721,25 to 30 C,3.7257671,.1 to 5 m/s,0.0,0 to .1 m
22.65,66.3,2022-10-11,28.822205,25 to 30 C,3.5007672,.1 to 5 m/s,0.0,0 to .1 m
22.65,66.45,2022-10-11,28.79721,25 to 30 C,3.3007672,.1 to 5 m/s,0.0,0 to .1 m
22.65,66.6,2022-10-11,28.79721,25 to 30 C,3.2257671,.1 to 5 m/s,0.0,0 to .1 m
22.65,66.75,2022-10-11,28.79721,25 to 30 C,3.1757672,.1 to 5 m/s,0.0,0 to .1 m
22.65,66.9,2022-10-11,28.822205,25 to 30 C,3.1257672,.1 to 5 m/s,0.0,0 to .1 m
22.65,67.05,2022-10-11,28.847198,25 to 30 C,3.0507672,.1 to 5 m/s,0.0,0 to .1 m
22.65,67.2,2022-10-11,28.897186,25 to 30 C,3.025767,.1 to 5 m/s,0.0,0 to .1 m
22.65,67.35,2022-10-11,28.972198,25 to 30 C,3.0507672,.1 to 5 m/s,0.0,0 to .1 m
22.65,67.5,2022-10-11,28.997192,25 to 30 C,3.075767,.1 to 5 m/s,0.0,0 to .1 m
22.65,67.65,2022-10-11,29.072205,25 to 30 C,3.1257672,.1 to 5 m/s,0.0,0 to .1 m
22.65,67.8,2022-10-11,29.097198,25 to 30 C,3.150767,.1 to 5 m/s,0.0,0 to .1 m
22.65,67.95,2022-10-11,29.122192,25 to 30 C,3.075767,.1 to 5 m/s,0.0,0 to .1 m
22.65,68.1,2022-10-11,29.147186,25 to 30 C,3.025767,.1 to 5 m/s,0.0,0 to .1 m
22.65,68.25,2022-10-11,29.147186,25 to 30 C,2.950767,.1 to 5 m/s,0.0,0 to .1 m
22.65,68.4,2022-10-11,29.097198,25 to 30 C,2.8507671,.1 to 5 m/s,0.0,0 to .1 m
22.65,68.55,2022-10-11,29.04721,25 to 30 C,2.825767,.1 to 5 m/s,0.0,0 to .1 m
22.65,68.7,2022-10-11,29.04721,25 to 30 C,2.775767,.1 to 5 m/s,0.0,0 to .1 m
22.65,68.85,2022-10-11,29.04721,25 to 30 C,2.7257671,.1 to 5 m/s,0.0,0 to .1 m
22.65,69.0,2022-10-11,29.04721,25 to 30 C,2.6757672,.1 to 5 m/s,0.0,0 to .1 m
22.65,69.15,2022-10-11,28.847198,25 to 30 C,2.775767,.1 to 5 m/s,0.0,0 to .1 m
