,latitude,longitude,valid_time_0,t2m_0,si10_0,sde_0,valid_time_3,prate_3,t2m_3,si10_3,sde_3,valid_time_6,prate_6,t2m_6,si10_6,sde_6,valid_time_9,prate_9,t2m_9,si10_9,sde_9,valid_time_12,prate_12,t2m_12,si10_12,sde_12,valid_time_15,prate_15,t2m_15,si10_15,sde_15,valid_time_18,prate_18,t2m_18,si10_18,sde_18,valid_time_21,prate_21,t2m_21,si10_21,sde_21,valid_time_24,prate_24,t2m_24,si10_24,sde_24,valid_time_36,prate_36,t2m_36,si10_36,sde_36,valid_time_48,prate_48,t2m_48,si10_48,sde_48,valid_time_60,prate_60,t2m_60,si10_60,sde_60,valid_time_72,prate_72,t2m_72,si10_72,sde_72,valid_time_120,prate_120,t2m_120,si10_120,sde_120,valid_time_168,prate_168,t2m_168,si10_168,sde_168,valid_time_240,prate_240,t2m_240,si10_240,sde_240
0,34.2,73.2,2023-01-08,6.97876,1.7512999,0.0,2023-01-08 03:00:00,0.0,6.627411,2.2001903,0.0,2023-01-08 06:00:00,0.0,11.087372,2.2515702,0.0,2023-01-08 09:00:00,9e-05,9.095459,1.6010675,0.0,2023-01-08 12:00:00,0.00039,7.202881,1.4015368,0.0,2023-01-08 15:00:00,0.00116,6.411133,2.2018802,0.0,2023-01-08 18:00:00,0.0,5.411255,3.751185,0.0,2023-01-08 21:00:00,0.0,4.9841003,2.651178,0.0,2023-01-09,0.0,4.867462,2.0515501,0.0,2023-01-09 12:00:00,0.0,10.211975,0.95354694,0.0,2023-01-10,0.0,3.5248108,2.3023045,0.0,2023-01-10 12:00:00,0.0,9.797577,0.2515624,0.0,2023-01-11,0.0001,4.782501,1.7528839,0.0,2023-01-13,4e-05,1.4655457,0.1508441,0.0,2023-01-15,0.0,-3.198639,2.4032567,0.025345,2023-01-17 12:00:00,0.0,4.5108337,0.7022001,0.006898
0,34.2,73.05,2023-01-08,9.178772,1.1012999,0.0,2023-01-08 03:00:00,0.0,8.677399,1.7501904,0.0,2023-01-08 06:00:00,0.0,13.38739,1.7515702,0.0,2023-01-08 09:00:00,0.0,13.845459,1.6010675,0.0,2023-01-08 12:00:00,8e-05,11.102875,1.7515368,0.0,2023-01-08 15:00:00,0.00048,8.911133,2.60188,0.0,2023-01-08 18:00:00,1e-05,8.211273,3.4511847,0.0,2023-01-08 21:00:00,0.0,8.759094,2.401178,0.0,2023-01-09,0.0,8.267456,1.6015501,0.0,2023-01-09 12:00:00,0.0,13.661957,0.20354694,0.0,2023-01-10,0.0,5.649811,1.6523044,0.0,2023-01-10 12:00:00,0.0,12.347595,0.15156238,0.0,2023-01-11,1e-05,7.957489,1.6028839,0.0,2023-01-13,6e-05,2.4155579,0.8008441,0.0,2023-01-15,0.0,-2.0986328,1.9032568,0.006333,2023-01-17 12:00:00,0.0,7.5108337,0.10220012,0.001724
0,34.35,73.05,2023-01-08,7.403778,0.95129985,0.0,2023-01-08 03:00:00,0.0,7.2023926,1.3501904,0.0,2023-01-08 06:00:00,0.0,11.88739,1.6015702,0.0,2023-01-08 09:00:00,0.00015,11.620453,1.1010675,0.0,2023-01-08 12:00:00,0.00054,8.827881,1.0015368,0.0,2023-01-08 15:00:00,0.00057,7.286133,1.5018802,0.0,2023-01-08 18:00:00,0.0,6.486267,2.251185,0.0,2023-01-08 21:00:00,0.0,6.634094,1.651178,0.0,2023-01-09,0.0,6.5924683,1.4015502,0.0,2023-01-09 12:00:00,3e-05,12.036957,0.6035469,0.0,2023-01-10,0.0,3.9248047,1.2523044,0.0,2023-01-10 12:00:00,0.0,11.597595,0.20156237,0.0,2023-01-11,0.00019,6.2325134,1.0528839,0.0,2023-01-13,0.00015,2.7155457,0.2258441,0.00824,2023-01-15,0.0,-3.2736206,1.4032568,0.021234,2023-01-17 12:00:00,0.0,7.0108337,0.4022001,0.000668
0,34.35,73.2,2023-01-08,4.053772,1.2512999,0.0,2023-01-08 03:00:00,0.0,4.0773926,1.6501904,0.0,2023-01-08 06:00:00,0.0,10.437378,1.9015703,0.0,2023-01-08 09:00:00,0.00013,10.095459,1.2010676,0.0,2023-01-08 12:00:00,0.00046,8.102875,1.0515368,0.0,2023-01-08 15:00:00,0.0007,6.736145,1.4518801,0.0,2023-01-08 18:00:00,0.0,5.611267,2.8511848,0.0,2023-01-08 21:00:00,0.0,4.684082,1.751178,0.0,2023-01-09,0.0,3.9424744,1.1015501,0.0,2023-01-09 12:00:00,0.0,11.161957,0.6535469,0.0,2023-01-10,0.0,0.8748169,1.3023044,0.0,2023-01-10 12:00:00,0.0,11.047577,0.30156237,0.0,2023-01-11,0.00013,4.957489,1.3528839,0.0,2023-01-13,0.0,2.5405579,0.6008441,1e-06,2023-01-15,0.0,-6.1736145,1.5532568,0.00803,2023-01-17 12:00:00,0.0,5.160858,0.6522001,0.002675
0,34.35,73.35,2023-01-08,3.6287537,0.8512998,0.0,2023-01-08 03:00:00,0.0,3.9523926,0.95019037,0.0,2023-01-08 06:00:00,0.0,9.337372,0.9515703,0.0,2023-01-08 09:00:00,0.00021,8.420471,0.5010676,0.0,2023-01-08 12:00:00,0.00042,6.752899,0.70153683,0.0,2023-01-08 15:00:00,0.00082,5.486145,0.7518801,0.0,2023-01-08 18:00:00,0.0,4.636261,1.4011849,0.0,2023-01-08 21:00:00,0.0,4.209076,1.001178,0.0,2023-01-09,0.0,3.91745,0.75155014,0.0,2023-01-09 12:00:00,0.0,9.686981,0.9035469,0.0,2023-01-10,0.0,1.4248047,0.9023044,0.0,2023-01-10 12:00:00,0.0,10.897583,0.35156238,0.0,2023-01-11,0.00014,4.557495,0.85288393,0.0,2023-01-13,0.0,1.4155579,0.5758441,0.007498,2023-01-15,0.0,-6.848633,0.8532567,0.072715,2023-01-17 12:00:00,0.0,4.285858,0.3022001,0.01144
0,34.5,73.05,2023-01-08,5.803772,0.90129983,0.0,2023-01-08 03:00:00,0.0,6.002411,0.90019035,0.0,2023-01-08 06:00:00,0.0,10.38739,0.85157025,0.0,2023-01-08 09:00:00,0.00036,8.695465,0.70106757,0.0,2023-01-08 12:00:00,0.00083,6.6028748,0.5015368,0.0,2023-01-08 15:00:00,0.00047,5.0611267,0.7518801,0.0,2023-01-08 18:00:00,0.0,4.711273,1.2011849,0.0,2023-01-08 21:00:00,0.0,4.509094,1.051178,0.0,2023-01-09,4e-05,4.8424683,1.5515501,0.0,2023-01-09 12:00:00,1e-05,9.436981,0.45354694,0.0,2023-01-10,0.0,3.124817,1.2023044,0.0,2023-01-10 12:00:00,0.0,9.797577,0.15156238,0.0,2023-01-11,0.00051,4.332489,0.7528839,0.0,2023-01-13,0.00016,0.94055176,0.6008441,0.090679,2023-01-15,0.0,-4.2486267,1.0532568,0.113429,2023-01-17 12:00:00,0.0,4.935852,0.5022001,0.011624
0,34.5,73.2,2023-01-08,5.3787537,1.1512998,0.0,2023-01-08 03:00:00,0.0,5.6023865,1.0501903,0.0,2023-01-08 06:00:00,1e-05,10.337372,0.90157026,0.0,2023-01-08 09:00:00,0.00048,9.120453,0.70106757,0.0,2023-01-08 12:00:00,0.00087,7.077881,0.7515368,0.0,2023-01-08 15:00:00,0.00066,5.511139,0.9518801,0.0,2023-01-08 18:00:00,5e-05,5.061249,1.6511849,0.0,2023-01-08 21:00:00,0.0,4.784088,1.051178,0.0,2023-01-09,0.0,4.767456,1.3515501,0.0,2023-01-09 12:00:00,0.0,10.811981,0.15354693,0.0,2023-01-10,0.0,3.349823,1.3023044,0.0,2023-01-10 12:00:00,0.0,10.797577,0.35156238,0.0,2023-01-11,0.00042,4.407501,1.0028839,0.0,2023-01-13,0.00015,1.4405518,0.7758441,0.120115,2023-01-15,0.0,-5.073639,1.3032568,0.13949,2023-01-17 12:00:00,0.0,4.660858,0.052200116,0.011624
0,34.5,73.35,2023-01-08,5.47876,0.8512998,0.0,2023-01-08 03:00:00,0.0,5.502411,1.0001904,0.0,2023-01-08 06:00:00,9e-05,8.087372,0.65157026,0.0,2023-01-08 09:00:00,0.0007,6.970459,0.35106757,0.0,2023-01-08 12:00:00,0.0014,5.002899,0.5515368,0.0,2023-01-08 15:00:00,0.00153,3.736145,0.60188013,0.0,2023-01-08 18:00:00,0.00066,3.661255,1.5011848,0.0,2023-01-08 21:00:00,0.0,4.584076,0.95117795,0.0,2023-01-09,0.0,4.642456,0.9015501,0.0,2023-01-09 12:00:00,0.0,8.261963,0.75354695,0.0,2023-01-10,0.0,3.5248108,1.0523044,0.0,2023-01-10 12:00:00,0.0,8.947601,0.35156238,0.0,2023-01-11,0.00047,3.207489,0.65288395,0.0,2023-01-13,4e-05,0.19055176,0.5508441,0.496621,2023-01-15,0.0,-4.7736206,1.4532567,0.520403,2023-01-17 12:00:00,0.0,3.210846,0.052200116,0.070579
0,34.65,73.05,2023-01-08,5.178772,0.70129985,0.225706,2023-01-08 03:00:00,2e-05,5.4273987,0.7501904,0.224684,2023-01-08 06:00:00,0.00012,7.9873962,0.45157027,0.225706,2023-01-08 09:00:00,0.00052,6.445465,0.6010676,0.232854,2023-01-08 12:00:00,0.0012,4.827881,0.25153682,0.247152,2023-01-08 15:00:00,0.00088,3.2861328,0.45188013,0.266558,2023-01-08 18:00:00,0.00028,3.386261,0.7511849,0.279834,2023-01-08 21:00:00,1e-05,3.4841003,0.75117797,0.280856,2023-01-09,0.00019,3.54245,1.0515501,0.281876,2023-01-09 12:00:00,0.0,7.211975,0.40354693,0.279834,2023-01-10,0.0,3.124817,0.9523044,0.273706,2023-01-10 12:00:00,0.0,7.897583,0.30156237,0.2686,2023-01-11,0.00053,2.807495,0.65288395,0.277792,2023-01-13,7e-05,-0.63442993,0.8008441,0.483445,2023-01-15,0.0,-4.7486267,0.9032567,0.531938,2023-01-17 12:00:00,0.0,2.310852,0.5022001,0.325471
0,34.65,73.35,2023-01-08,2.403778,0.8512998,0.903264,2023-01-08 03:00:00,0.00027,1.9773865,0.8501904,0.905308,2023-01-08 06:00:00,0.00069,3.0873718,0.30157027,0.921653,2023-01-08 09:00:00,0.00174,2.470459,0.7510676,0.965587,2023-01-08 12:00:00,0.0025,1.0278931,0.1515368,1.047326,2023-01-08 15:00:00,0.00147,0.26113892,0.40188012,1.121918,2023-01-08 18:00:00,0.00156,0.261261,0.5011849,1.178115,2023-01-08 21:00:00,0.00021,1.0840759,0.95117795,1.197526,2023-01-09,0.00053,1.1174622,0.85155016,1.213872,2023-01-09 12:00:00,0.0,3.3119812,0.6035469,1.257799,2023-01-10,0.0,1.1748047,1.1523044,1.257794,2023-01-10 12:00:00,1e-05,2.997589,0.6015624,1.231228,2023-01-11,0.00159,-0.5675049,0.30288392,1.341567,2023-01-13,0.0002,-3.9094543,0.5758441,2.014014,2023-01-15,0.0,-7.098633,1.6032567,2.01075,2023-01-17 12:00:00,0.0,-1.4891663,0.20220011,1.491854
0,34.65,72.9,2023-01-08,6.053772,0.50129986,0.0,2023-01-08 03:00:00,0.0,6.277405,0.70019037,0.0,2023-01-08 06:00:00,0.0,8.88739,0.7015703,0.0,2023-01-08 09:00:00,0.00018,7.870453,0.20106758,0.0,2023-01-08 12:00:00,0.00072,6.177887,0.10153681,0.0,2023-01-08 15:00:00,0.00036,4.8111267,0.40188012,0.0,2023-01-08 18:00:00,0.0,4.511261,0.65118486,0.0,2023-01-08 21:00:00,0.0,4.1091003,0.70117795,0.0,2023-01-09,0.00026,4.04245,1.0015501,0.0,2023-01-09 12:00:00,0.0,7.686981,0.50354695,0.0,2023-01-10,0.0,3.0747986,0.75230443,0.0,2023-01-10 12:00:00,0.0,8.897583,0.10156238,0.0,2023-01-11,0.00053,3.707489,0.3528839,0.0,2023-01-13,3e-05,0.015563965,0.3758441,0.087261,2023-01-15,0.0,-4.4236145,0.75325674,0.090214,2023-01-17 12:00:00,0.0,3.1108398,0.6522001,0.007499
0,34.65,73.2,2023-01-08,3.4787598,1.1512998,0.903154,2023-01-08 03:00:00,0.00013,2.9523926,1.1501904,0.899067,2023-01-08 06:00:00,0.00043,4.63739,0.5015703,0.903154,2023-01-08 09:00:00,0.00121,3.6704712,0.8010676,0.931762,2023-01-08 12:00:00,0.00224,2.277893,0.1515368,0.988975,2023-01-08 15:00:00,0.00165,1.236145,0.60188013,1.066621,2023-01-08 18:00:00,0.00124,1.511261,1.1011848,1.119749,2023-01-08 21:00:00,0.00011,2.1340942,1.3511779,1.123836,2023-01-09,0.00035,2.3674622,1.4015502,1.127921,2023-01-09 12:00:00,0.0,5.186981,0.6035469,1.119749,2023-01-10,0.0,2.249817,1.5023044,1.095228,2023-01-10 12:00:00,0.0,4.597595,0.8515624,1.074795,2023-01-11,0.00107,0.7825012,0.7028839,1.111575,2023-01-13,0.00016,-2.3094482,1.1008441,1.671148,2023-01-15,0.0,-5.1236267,1.3532567,1.765621,2023-01-17 12:00:00,0.0,0.66085815,0.10220012,1.269608
0,34.65,73.65,2023-01-08,-1.9712219,0.45129985,0.825145,2023-01-08 03:00:00,0.00034,-2.372589,0.5001904,0.835254,2023-01-08 06:00:00,0.00064,-1.1126099,0.30157027,0.857297,2023-01-08 09:00:00,0.00124,-1.2045288,0.5510676,0.907645,2023-01-08 12:00:00,0.00148,-1.9221191,0.40153682,0.984396,2023-01-08 15:00:00,0.00091,-2.8388672,0.15188012,1.064948,2023-01-08 18:00:00,0.00107,-2.638733,0.15118486,1.134686,2023-01-08 21:00:00,0.00023,-2.7409058,0.30117798,1.160249,2023-01-09,0.00045,-2.70755,0.45155013,1.17613,2023-01-09 12:00:00,0.0001,-1.5880432,0.20354694,1.209437,2023-01-10,0.0,-3.400177,0.8523044,1.205874,2023-01-10 12:00:00,3e-05,-2.3023987,0.30156237,1.190051,2023-01-11,0.00109,-4.1174927,0.5028839,1.307986,2023-01-13,7e-05,-7.6844482,0.4508441,1.838632,2023-01-15,0.0,-11.748627,1.2032567,1.789283,2023-01-17 12:00:00,0.0,-6.539154,0.35220012,1.398138
0,34.65,73.5,2023-01-08,0.27877808,0.6012998,0.821765,2023-01-08 03:00:00,0.00031,-0.14761353,0.65019035,0.828352,2023-01-08 06:00:00,0.00071,0.9373779,0.20157026,0.848569,2023-01-08 09:00:00,0.00165,0.6704712,0.65106755,0.899462,2023-01-08 12:00:00,0.00215,-0.47210693,0.3015368,0.986267,2023-01-08 15:00:00,0.00117,-1.2388611,0.2518801,1.068113,2023-01-08 18:00:00,0.00139,-1.2137451,0.15118486,1.136545,2023-01-08 21:00:00,0.00019,-0.76589966,0.601178,1.158807,2023-01-09,0.00048,-0.80752563,0.50155014,1.175374,2023-01-09 12:00:00,2e-05,0.7869568,0.30354694,1.217793,2023-01-10,0.0,-0.900177,0.9523044,1.220491,2023-01-10 12:00:00,3e-05,0.397583,0.4015624,1.201165,2023-01-11,0.00155,-2.3424988,0.40288392,1.338583,2023-01-13,0.00015,-5.8094482,0.3758441,1.987225,2023-01-15,0.0,-9.498627,1.5532568,1.943356,2023-01-17 12:00:00,0.0,-3.939148,0.3022001,1.469776
0,34.8,73.2,2023-01-08,-0.7212219,0.70129985,1.104864,2023-01-08 03:00:00,0.00031,-1.2726135,0.7501904,1.108463,2023-01-08 06:00:00,0.00052,-0.11260986,0.5015703,1.12636,2023-01-08 09:00:00,0.00095,-0.27954102,0.95106757,1.161355,2023-01-08 12:00:00,0.00169,-1.3971252,0.6015368,1.21845,2023-01-08 15:00:00,0.00135,-2.113861,0.30188012,1.296243,2023-01-08 18:00:00,0.00124,-1.9387512,0.7511849,1.352636,2023-01-08 21:00:00,0.00028,-1.6159058,1.201178,1.379131,2023-01-09,0.00069,-1.6575317,0.45155013,1.405625,2023-01-09 12:00:00,0.0,-0.11303711,0.6535469,1.46871,2023-01-10,0.0,-2.1001892,1.1523044,1.464508,2023-01-10 12:00:00,4e-05,-1.4524231,0.9015624,1.461006,2023-01-11,0.00083,-2.817505,1.0028839,1.527495,2023-01-13,7e-05,-6.6844482,1.1508441,2.014089,2023-01-15,0.0,-8.998627,1.1532568,2.003711,2023-01-17 12:00:00,0.0,-4.4891663,0.35220012,1.635796
0,34.8,73.65,2023-01-08,-5.221222,0.30129984,0.976222,2023-01-08 03:00:00,0.00034,-5.5476074,0.25019038,0.990696,2023-01-08 06:00:00,0.00058,-3.8626099,0.55157024,1.016422,2023-01-08 09:00:00,0.00086,-3.654541,0.8510676,1.060874,2023-01-08 12:00:00,0.00075,-4.322113,0.8015368,1.111003,2023-01-08 15:00:00,0.00043,-5.0638733,0.45188013,1.149158,2023-01-08 18:00:00,0.00064,-5.138733,0.90118486,1.184285,2023-01-08 21:00:00,0.00034,-5.565918,0.70117795,1.208385,2023-01-09,0.00063,-5.607544,0.85155016,1.238411,2023-01-09 12:00:00,0.00011,-4.388031,0.6035469,1.331388,2023-01-10,0.0,-8.725189,0.50230443,1.325812,2023-01-10 12:00:00,0.00012,-6.3023987,0.6015624,1.29664,2023-01-11,0.00075,-6.942505,0.8028839,1.420575,2023-01-13,7e-05,-11.309448,1.3758441,1.733504,2023-01-15,0.0,-16.873627,1.0032567,1.665199,2023-01-17 12:00:00,1e-05,-10.489166,0.052200116,1.38098
0,34.8,73.35,2023-01-08,-3.196228,0.30129984,1.105,2023-01-08 03:00:00,0.0005,-3.7726135,0.4501904,1.119321,2023-01-08 06:00:00,0.00082,-2.212616,0.5015703,1.152217,2023-01-08 09:00:00,0.00124,-1.9545288,0.90106755,1.205963,2023-01-08 12:00:00,0.00136,-3.0221252,0.6015368,1.27049,2023-01-08 15:00:00,0.00083,-3.763855,0.15188012,1.331647,2023-01-08 18:00:00,0.00107,-3.9387512,0.5011849,1.375676,2023-01-08 21:00:00,0.00053,-3.9659119,0.45117798,1.404801,2023-01-09,0.00102,-4.007538,0.35155013,1.446295,2023-01-09 12:00:00,0.00017,-2.5880432,0.40354693,1.579573,2023-01-10,0.0,-4.9252014,0.7023044,1.5699,2023-01-10 12:00:00,0.00019,-3.9024048,0.4015624,1.536331,2023-01-11,0.00108,-5.042511,0.8028839,1.673467,2023-01-13,0.00013,-9.284454,1.200844,2.090133,2023-01-15,0.0,-13.573639,1.0532568,2.005431,2023-01-17 12:00:00,0.0,-8.239166,0.3022001,1.649138
0,34.8,73.5,2023-01-08,-4.27124,0.15129983,1.002506,2023-01-08 03:00:00,0.00047,-4.7976074,0.3001904,1.018605,2023-01-08 06:00:00,0.0008,-3.062622,0.45157027,1.051854,2023-01-08 09:00:00,0.00121,-2.7295227,0.8510676,1.106854,2023-01-08 12:00:00,0.00104,-3.572113,0.70153683,1.168908,2023-01-08 15:00:00,0.0005,-4.338867,0.30188012,1.21811,2023-01-08 18:00:00,0.00082,-4.538727,0.70118487,1.256963,2023-01-08 21:00:00,0.00049,-4.815918,0.45117798,1.284113,2023-01-09,0.00096,-4.882538,0.60155016,1.323812,2023-01-09 12:00:00,0.00016,-3.5630188,0.40354693,1.457256,2023-01-10,0.0,-7.000183,0.6023044,1.445758,2023-01-10 12:00:00,0.0002,-5.0523987,0.4015624,1.40891,2023-01-11,0.00107,-5.967499,0.7528839,1.56641,2023-01-13,0.0001,-10.309448,1.200844,1.937484,2023-01-15,0.0,-15.623627,1.1532568,1.839089,2023-01-17 12:00:00,0.0,-9.589142,0.15220012,1.505477
0,34.8,73.8,2023-01-08,-7.171234,0.65129983,1.204962,2023-01-08 03:00:00,0.00034,-7.1726074,0.5001904,1.219962,2023-01-08 06:00:00,0.00043,-5.712616,0.80157024,1.237065,2023-01-08 09:00:00,0.00051,-5.779541,1.0510676,1.264869,2023-01-08 12:00:00,0.0005,-6.572113,0.9015368,1.294076,2023-01-08 15:00:00,0.00041,-7.1888733,0.5018801,1.31828,2023-01-08 18:00:00,0.00046,-7.013733,0.95118487,1.345383,2023-01-08 21:00:00,0.00034,-7.565918,0.95117795,1.368886,2023-01-09,0.0004,-7.482544,1.2015501,1.390288,2023-01-09 12:00:00,0.00023,-6.588043,0.8535469,1.4316,2023-01-10,0.0,-10.500183,0.50230443,1.443795,2023-01-10 12:00:00,5e-05,-8.952423,0.80156237,1.417394,2023-01-11,0.00033,-9.092499,1.0528839,1.450211,2023-01-13,8e-05,-13.784454,1.9258441,1.655444,2023-01-15,0.0,-18.998627,0.5532567,1.644131,2023-01-17 12:00:00,1e-05,-12.939148,0.4022001,1.451702
0,34.8,73.05,2023-01-08,3.8787537,0.5512998,0.276114,2023-01-08 03:00:00,7e-05,3.877411,0.6001904,0.277014,2023-01-08 06:00:00,0.00022,4.9873962,0.25157025,0.281487,2023-01-08 09:00:00,0.00064,4.545471,0.5010676,0.290232,2023-01-08 12:00:00,0.00145,3.1028748,0.25153682,0.304501,2023-01-08 15:00:00,0.00113,1.7611389,0.30188012,0.323942,2023-01-08 18:00:00,0.00036,1.9612732,0.60118484,0.338035,2023-01-08 21:00:00,5e-05,2.3591003,0.70117795,0.344656,2023-01-09,0.00043,2.142456,0.45155013,0.351277,2023-01-09 12:00:00,0.0,5.261963,0.40354693,0.367042,2023-01-10,0.0,2.249817,0.9523044,0.365992,2023-01-10 12:00:00,0.0,5.897583,0.50156236,0.365117,2023-01-11,0.00048,1.4324951,0.5528839,0.381733,2023-01-13,5e-05,-2.1594543,0.5508441,0.725123,2023-01-15,0.0,-5.473633,1.0532568,0.774584,2023-01-17 12:00:00,0.0,-0.31414795,0.55220014,0.438874
0,34.95,73.35,2023-01-08,-5.77124,0.35129982,0.559043,2023-01-08 03:00:00,0.00037,-6.222595,0.4501904,0.579802,2023-01-08 06:00:00,0.00045,-4.61261,0.5015703,0.60465,2023-01-08 09:00:00,0.00063,-4.129547,0.70106757,0.642607,2023-01-08 12:00:00,0.00089,-4.997101,0.7515368,0.693464,2023-01-08 15:00:00,0.00049,-5.888855,0.60188013,0.742952,2023-01-08 18:00:00,0.00057,-6.288727,0.60118484,0.773931,2023-01-08 21:00:00,0.00042,-6.490906,0.851178,0.800547,2023-01-09,0.00055,-6.757538,0.55155015,0.83201,2023-01-09 12:00:00,9e-05,-5.488037,0.45354694,0.902682,2023-01-10,0.0,-7.6752014,0.6023044,0.886916,2023-01-10 12:00:00,0.00014,-7.452423,0.7015624,0.854293,2023-01-11,0.00052,-7.2674866,1.1028839,0.92749,2023-01-13,2e-05,-12.084442,1.2258441,1.187323,2023-01-15,0.0,-17.698624,0.8532567,1.103364,2023-01-17 12:00:00,1e-05,-11.539154,0.25220013,0.879263
0,34.95,73.95,2023-01-08,-9.446228,0.90129983,0.999552,2023-01-08 03:00:00,0.00015,-8.822601,0.7501904,1.006258,2023-01-08 06:00:00,0.00016,-6.062622,1.1515703,1.014065,2023-01-08 09:00:00,0.00016,-5.779541,1.2510676,1.02626,2023-01-08 12:00:00,0.00017,-7.047119,1.0515368,1.038456,2023-01-08 15:00:00,0.00017,-7.763855,0.8018801,1.047543,2023-01-08 18:00:00,0.00013,-7.713745,1.1511849,1.05977,2023-01-08 21:00:00,0.00018,-8.315918,0.95117795,1.070349,2023-01-09,0.00015,-8.307526,1.4015502,1.081294,2023-01-09 12:00:00,0.00011,-7.363037,0.70354694,1.110072,2023-01-10,0.0,-10.625183,0.75230443,1.123514,2023-01-10 12:00:00,2e-05,-10.052399,1.4015623,1.11132,2023-01-11,0.0001,-9.842499,1.5028839,1.135982,2023-01-13,4e-05,-14.084442,1.9258441,1.277378,2023-01-15,1e-05,-20.623627,0.6032567,1.284113,2023-01-17 12:00:00,1e-05,-13.814148,0.6522001,1.141776
0,34.95,73.2,2023-01-08,-2.346222,0.40129983,0.559074,2023-01-08 03:00:00,0.00028,-2.7726135,0.40019038,0.568585,2023-01-08 06:00:00,0.0004,-1.2626038,0.30157027,0.588583,2023-01-08 09:00:00,0.00073,-1.0795288,0.7510676,0.62809,2023-01-08 12:00:00,0.00129,-2.0471191,0.70153683,0.692112,2023-01-08 15:00:00,0.00086,-2.9388733,0.5018801,0.767108,2023-01-08 18:00:00,0.00075,-3.213745,0.5011849,0.813081,2023-01-08 21:00:00,0.00035,-2.9909058,0.75117797,0.843077,2023-01-09,0.00068,-3.4075317,0.45155013,0.873075,2023-01-09 12:00:00,0.0,-2.0880432,0.30354694,0.930024,2023-01-10,0.0,-4.100189,0.9023044,0.898441,2023-01-10 12:00:00,4e-05,-3.6524048,0.9515624,0.862346,2023-01-11,0.00045,-3.8424988,1.1028839,0.905275,2023-01-13,1e-05,-8.409454,0.8008441,1.220889,2023-01-15,0.0,-12.348633,1.1532568,1.163833,2023-01-17 12:00:00,6e-05,-7.2391663,0.5022001,0.878462
0,34.95,73.5,2023-01-08,-7.221222,0.20129983,0.562576,2023-01-08 03:00:00,0.00033,-7.872589,0.3001904,0.582332,2023-01-08 06:00:00,0.00044,-5.61261,0.5015703,0.606052,2023-01-08 09:00:00,0.00054,-4.779541,0.70106757,0.638492,2023-01-08 12:00:00,0.00057,-5.572113,0.8015368,0.677944,2023-01-08 15:00:00,0.00028,-6.488861,0.65188015,0.709409,2023-01-08 18:00:00,0.00043,-6.988739,0.70118487,0.733129,2023-01-08 21:00:00,0.00037,-7.365906,0.901178,0.753861,2023-01-09,0.0005,-7.58255,0.6515501,0.782825,2023-01-09 12:00:00,0.00012,-6.363037,0.50354695,0.8624,2023-01-10,0.0,-9.000183,0.4023044,0.85868,2023-01-10 12:00:00,0.00022,-8.502411,0.7015624,0.82996,2023-01-11,0.00056,-8.417511,0.9528839,0.926547,2023-01-13,6e-05,-13.034454,1.450844,1.141979,2023-01-15,0.0,-22.073624,0.7032567,1.068318,2023-01-17 12:00:00,0.0,-13.664154,0.20220011,0.881666
0,34.95,73.8,2023-01-08,-10.721222,0.5512998,0.383831,2023-01-08 03:00:00,8e-05,-9.572601,0.35019037,0.389808,2023-01-08 06:00:00,0.0001,-5.36261,0.5015703,0.395786,2023-01-08 09:00:00,0.00015,-4.554535,0.70106757,0.407252,2023-01-08 12:00:00,0.00019,-5.972107,0.7515368,0.418718,2023-01-08 15:00:00,0.00016,-6.963867,0.60188013,0.434207,2023-01-08 18:00:00,0.00013,-6.988739,0.95118487,0.450183,2023-01-08 21:00:00,7e-05,-7.7658997,0.801178,0.456648,2023-01-09,7e-05,-7.857544,0.85155016,0.463115,2023-01-09 12:00:00,5e-05,-6.688019,0.6035469,0.471052,2023-01-10,0.0,-9.725189,0.50230443,0.472516,2023-01-10 12:00:00,2e-05,-9.452423,0.9515624,0.46105,2023-01-11,0.0001,-9.292511,1.1028839,0.473014,2023-01-13,3e-05,-13.459442,1.575844,0.571808,2023-01-15,0.0,-24.748627,0.4032567,0.571314,2023-01-17 12:00:00,6e-05,-12.839142,0.15220012,0.487032
0,34.95,73.65,2023-01-08,-8.346222,0.20129983,0.520551,2023-01-08 03:00:00,0.00021,-8.672607,0.25019038,0.533295,2023-01-08 06:00:00,0.00032,-5.412628,0.40157026,0.550522,2023-01-08 09:00:00,0.00039,-4.454529,0.65106755,0.57397,2023-01-08 12:00:00,0.00036,-5.372101,0.7515368,0.601167,2023-01-08 15:00:00,0.00021,-6.3138733,0.7018801,0.621504,2023-01-08 18:00:00,0.00032,-6.738739,0.85118484,0.641597,2023-01-08 21:00:00,0.00023,-7.2658997,0.851178,0.655195,2023-01-09,0.00036,-7.4075317,0.7015501,0.676295,2023-01-09 12:00:00,8e-05,-6.288025,0.50354695,0.741212,2023-01-10,0.0,-9.275177,0.30230442,0.743864,2023-01-10 12:00:00,0.00017,-8.552399,0.80156237,0.721515,2023-01-11,0.00039,-8.667511,0.9528839,0.806921,2023-01-13,7e-05,-12.909454,1.5508441,0.973855,2023-01-15,0.0,-24.698624,0.7032567,0.932933,2023-01-17 12:00:00,1e-05,-13.989166,0.0022001176,0.784629
